
Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
22	17	23	28	14	15	9	2	4	17
23	17	23	28	14	15	9	2	4	19
24	17	23	28	14	15	9	2	4	17
25	17	23	28	14	15	9	2	4	16
26	17	23	28	14	15	9	2	4	18
27	17	23	28	14	15	9	2	4	19
28	17	23	28	14	15	9	2	4	18
29	17	23	28	14	15	9	2	4	15
30	17	23	28	14	15	9	2	4	17
31	17	23	28	14	15	9	2	4	19
32	17	23	28	14	15	9	2	4	17
33	17	23	28	14	15	9	2	4	18
34	17	23	28	14	15	9	2	4	18
35	17	23	28	14	15	9	2	4	19
36	17	23	28	14	15	9	2	4	18
37	17	23	28	14	15	9	2	4	18
38	17	23	28	14	15	9	2	4	17
39	17	23	28	14	15	9	2	4	19
40	17	23	28	14	15	9	2	4	18
41	17	23	28	14	15	9	2	4	18
42	17	23	28	14	15	9	2	4	16
43	17	23	28	14	15	9	2	4	18
44	17	23	28	14	15	9	2	4	17
45	17	23	28	14	15	9	2	4	19
46	17	23	28	14	15	9	2	4	15
47	17	23	28	14	15	9	2	4	18
48	17	23	28	14	15	9	2	4	19
49	17	23	28	14	15	9	2	4	19
50	17	23	28	14	15	9	2	4	18
51	17	23	28	14	15	9	2	4	15
52	17	23	28	14	15	9	2	4	18
53	17	23	28	14	15	9	2	4	16
54	17	23	28	14	15	9	2	4	18
55	17	23	28	14	15	9	2	4	19
56	17	23	28	14	15	9	2	4	15
57	17	23	28	14	15	9	2	4	18
58	17	23	28	14	15	9	2	4	18
59	17	23	28	14	15	9	2	4	19
60	17	23	28	14	15	9	2	4	19
61	17	23	28	14	15	9	2	4	17
62	17	23	28	14	15	9	2	4	17
63	17	23	28	14	15	9	2	4	17
64	17	23	28	14	15	9	2	4	19
65	17	23	28	14	15	9	2	4	17
66	17	23	28	14	15	9	2	4	16
67	17	23	28	14	15	9	2	4	16
68	17	23	28	14	15	9	2	4	17
69	17	23	28	14	15	9	2	4	15
70	17	23	28	14	15	9	2	4	17
71	17	23	28	14	15	9	2	4	18
72	17	23	28	14	15	9	2	4	16
73	17	23	28	14	15	9	2	4	18
74	17	23	28	14	15	9	2	4	15
75	17	23	28	14	15	9	2	4	18
76	17	23	28	14	15	9	2	4	15
77	17	23	28	14	15	9	2	4	16
78	17	23	28	14	15	9	2	4	18
79	17	23	28	14	15	9	2	4	18
80	17	23	28	14	15	9	2	4	18
81	17	23	28	14	15	9	2	4	16
82	17	23	28	14	15	9	2	4	17
83	17	23	28	14	15	9	2	4	19
84	17	23	28	14	15	9	2	4	18
85	17	23	28	14	15	9	2	4	18
86	17	23	28	14	15	9	2	4	16
87	17	23	28	14	15	9	2	4	18
88	17	23	28	14	15	9	2	4	17
89	17	23	28	14	15	9	2	4	15
90	17	23	28	14	15	9	2	4	18
91	17	23	28	14	15	9	2	4	18
92	17	23	28	14	15	9	2	4	17
93	17	23	28	14	15	9	2	4	18
94	17	23	28	14	15	9	2	4	18
95	17	23	28	14	15	9	2	4	18
96	17	23	28	14	15	9	2	4	18
97	17	23	28	14	15	9	2	4	16
98	17	23	28	14	15	9	2	4	19
99	17	23	28	14	15	9	2	4	16
100	17	23	28	14	15	9	2	4	20

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	17	23	28	14	15	9	2	4	16
1	17	23	28	14	15	9	2	4	18
2	17	23	28	14	15	9	2	4	18
3	17	23	28	14	15	9	2	4	18
4	17	23	28	14	15	9	2	4	17
5	17	23	28	14	15	9	2	4	19
6	17	23	28	14	15	9	2	4	17
7	17	23	28	14	15	9	2	4	17
8	17	23	28	14	15	9	2	4	17
9	17	23	28	14	15	9	2	4	18
10	17	23	28	14	15	9	2	4	18
11	17	23	28	14	15	9	2	4	18
12	17	23	28	14	15	9	2	4	16
13	17	23	28	14	15	9	2	4	18
14	17	23	28	14	15	9	2	4	18
15	17	23	28	14	15	9	2	4	17
16	17	23	28	14	15	9	2	4	18
17	17	23	28	14	15	9	2	4	18
18	17	23	28	14	15	9	2	4	18
19	17	23	28	14	15	9	2	4	18
20	17	23	28	14	15	9	2	4	18
21	17	23	28	14	15	9	2	4	18
22	17	23	28	14	15	9	2	4	16
23	17	23	28	14	15	9	2	4	17
24	17	23	28	14	15	9	2	4	17
25	17	23	28	14	15	9	2	4	15
26	17	23	28	14	15	9	2	4	18
27	17	23	28	14	15	9	2	4	17
28	17	23	28	14	15	9	2	4	18
29	17	23	28	14	15	9	2	4	18
30	17	23	28	14	15	9	2	4	19
31	17	23	28	14	15	9	2	4	15
32	17	23	28	14	15	9	2	4	17
33	17	23	28	14	15	9	2	4	19
34	17	23	28	14	15	9	2	4	15
35	17	23	28	14	15	9	2	4	18
36	17	23	28	14	15	9	2	4	19
37	17	23	28	14	15	9	2	4	16
38	17	23	28	14	15	9	2	4	16
39	17	23	28	14	15	9	2	4	18
40	17	23	28	14	15	9	2	4	18
41	17	23	28	14	15	9	2	4	19
42	17	23	28	14	15	9	2	4	19
43	17	23	28	14	15	9	2	4	18
44	17	23	28	14	15	9	2	4	17
45	17	23	28	14	15	9	2	4	18
46	17	23	28	14	15	9	2	4	15
47	17	23	28	14	15	9	2	4	18
48	17	23	28	14	15	9	2	4	19
49	17	23	28	14	15	9	2	4	19
50	17	23	28	14	15	9	2	4	19
51	17	23	28	14	15	9	2	4	18
52	17	23	28	14	15	9	2	4	18
53	17	23	28	14	15	9	2	4	17
54	17	23	28	14	15	9	2	4	17
55	17	23	28	14	15	9	2	4	18
56	17	23	28	14	15	9	2	4	19
57	17	23	28	14	15	9	2	4	19
58	17	23	28	14	15	9	2	4	19
59	17	23	28	14	15	9	2	4	18
60	17	23	28	14	15	9	2	4	19
61	17	23	28	14	15	9	2	4	19
62	17	23	28	14	15	9	2	4	18
63	17	23	28	14	15	9	2	4	17
64	17	23	28	14	15	9	2	4	15
65	17	23	28	14	15	9	2	4	18
66	17	23	28	14	15	9	2	4	18
67	17	23	28	14	15	9	2	4	17
68	17	23	28	14	15	9	2	4	16
69	17	23	28	14	15	9	2	4	16
70	17	23	28	14	15	9	2	4	18
71	17	23	28	14	15	9	2	4	17
72	17	23	28	14	15	9	2	4	18
73	17	23	28	14	15	9	2	4	18
74	17	23	28	14	15	9	2	4	16
75	17	23	28	14	15	9	2	4	19
76	17	23	28	14	15	9	2	4	15
77	17	23	28	14	15	9	2	4	19
78	17	23	28	14	15	9	2	4	15
79	17	23	28	14	15	9	2	4	16
80	17	23	28	14	15	9	2	4	15
81	17	23	28	14	15	9	2	4	16
82	17	23	28	14	15	9	2	4	15
83	17	23	28	14	15	9	2	4	15
84	17	23	28	14	15	9	2	4	18
85	17	23	28	14	15	9	2	4	18
86	17	23	28	14	15	9	2	4	16
87	17	23	28	14	15	9	2	4	17
88	17	23	28	14	15	9	2	4	18
89	17	23	28	14	15	9	2	4	17
90	17	23	28	14	15	9	2	4	17
91	17	23	28	14	15	9	2	4	17
92	17	23	28	14	15	9	2	4	19
93	17	23	28	14	15	9	2	4	19
94	17	23	28	14	15	9	2	4	17
95	17	23	28	14	15	9	2	4	15
96	17	23	28	14	15	9	2	4	18
97	17	23	28	14	15	9	2	4	19
98	17	23	28	14	15	9	2	4	18
99	17	23	28	14	15	9	2	4	17
100	17	23	28	14	15	9	2	4	20

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	17	23	28	14	15	9	2	4	19
1	17	23	28	14	15	9	2	4	18
2	17	23	28	14	15	9	2	4	18
3	17	23	28	14	15	9	2	4	17
4	17	23	28	14	15	9	2	4	15
5	17	23	28	14	15	9	2	4	15
6	17	23	28	14	15	9	2	4	17
7	17	23	28	14	15	9	2	4	19
8	17	23	28	14	15	9	2	4	16
9	17	23	28	14	15	9	2	4	18
10	17	23	28	14	15	9	2	4	17
11	17	23	28	14	15	9	2	4	18
12	17	23	28	14	15	9	2	4	18
13	17	23	28	14	15	9	2	4	19
14	17	23	28	14	15	9	2	4	19
15	17	23	28	14	15	9	2	4	18
16	17	23	28	14	15	9	2	4	19
17	17	23	28	14	15	9	2	4	18
18	17	23	28	14	15	9	2	4	18
19	17	23	28	14	15	9	2	4	18
20	17	23	28	14	15	9	2	4	19
21	17	23	28	14	15	9	2	4	17
22	17	23	28	14	15	9	2	4	17
23	17	23	28	14	15	9	2	4	16
24	17	23	28	14	15	9	2	4	18
25	17	23	28	14	15	9	2	4	19
26	17	23	28	14	15	9	2	4	18
27	17	23	28	14	15	9	2	4	18
28	17	23	28	14	15	9	2	4	16
29	17	23	28	14	15	9	2	4	18
30	17	23	28	14	15	9	2	4	19
31	17	23	28	14	15	9	2	4	18
32	17	23	28	14	15	9	2	4	17
33	17	23	28	14	15	9	2	4	17
34	17	23	28	14	15	9	2	4	15
35	17	23	28	14	15	9	2	4	17
36	17	23	28	14	15	9	2	4	18
37	17	23	28	14	15	9	2	4	19
38	17	23	28	14	15	9	2	4	18
39	17	23	28	14	15	9	2	4	16
40	17	23	28	14	15	9	2	4	17
41	17	23	28	14	15	9	2	4	18
42	17	23	28	14	15	9	2	4	18
43	17	23	28	14	15	9	2	4	18
44	17	23	28	14	15	9	2	4	18
45	17	23	28	14	15	9	2	4	18
46	17	23	28	14	15	9	2	4	16
47	17	23	28	14	15	9	2	4	18
48	17	23	28	14	15	9	2	4	17
49	17	23	28	14	15	9	2	4	18
50	17	23	28	14	15	9	2	4	15
51	17	23	28	14	15	9	2	4	18
52	17	23	28	14	15	9	2	4	16
53	17	23	28	14	15	9	2	4	17
54	17	23	28	14	15	9	2	4	19
55	17	23	28	14	15	9	2	4	18
56	17	23	28	14	15	9	2	4	18
57	17	23	28	14	15	9	2	4	18
58	17	23	28	14	15	9	2	4	17
59	17	23	28	14	15	9	2	4	15
60	17	23	28	14	15	9	2	4	18
61	17	23	28	14	15	9	2	4	17
62	17	23	28	14	15	9	2	4	15
63	17	23	28	14	15	9	2	4	19
64	17	23	28	14	15	9	2	4	18
65	17	23	28	14	15	9	2	4	19
66	17	23	28	14	15	9	2	4	15
67	17	23	28	14	15	9	2	4	16
68	17	23	28	14	15	9	2	4	19
69	17	23	28	14	15	9	2	4	18
70	17	23	28	14	15	9	2	4	18
71	17	23	28	14	15	9	2	4	15
72	17	23	28	14	15	9	2	4	17
73	17	23	28	14	15	9	2	4	15
74	17	23	28	14	15	9	2	4	18
75	17	23	28	14	15	9	2	4	15
76	17	23	28	14	15	9	2	4	18
77	17	23	28	14	15	9	2	4	19
78	17	23	28	14	15	9	2	4	17
79	17	23	28	14	15	9	2	4	18
80	17	23	28	14	15	9	2	4	19
81	17	23	28	14	15	9	2	4	18
82	17	23	28	14	15	9	2	4	18
83	17	23	28	14	15	9	2	4	16
84	17	23	28	14	15	9	2	4	17
85	17	23	28	14	15	9	2	4	18
86	17	23	28	14	15	9	2	4	19
87	17	23	28	14	15	9	2	4	18
88	17	23	28	14	15	9	2	4	18
89	17	23	28	14	15	9	2	4	18
90	17	23	28	14	15	9	2	4	19
91	17	23	28	14	15	9	2	4	19
92	17	23	28	14	15	9	2	4	17
93	17	23	28	14	15	9	2	4	18
94	17	23	28	14	15	9	2	4	19
95	17	23	28	14	15	9	2	4	15
96	17	23	28	14	15	9	2	4	17
97	17	23	28	14	15	9	2	4	16
98	17	23	28	14	15	9	2	4	18
99	17	23	28	14	15	9	2	4	19
100	17	23	28	14	15	9	2	4	20

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	3	13	23	22	7	18	20	9	8
1	3	13	23	22	7	18	20	9	8
2	23	10	22	21	16	13	20	7	12
3	23	10	22	21	16	13	20	7	12
4	23	10	22	21	16	13	20	7	12
5	23	10	22	21	16	13	20	7	12
6	23	10	22	21	16	13	20	7	12
7	23	10	22	21	16	13	20	7	12
8	23	10	22	21	16	13	20	7	12
9	23	10	22	21	16	13	20	7	12
10	23	10	22	21	16	13	20	7	12
11	23	10	22	21	16	13	20	7	12
12	23	10	22	21	16	13	20	7	12
13	23	10	22	21	16	13	20	7	12
14	23	10	22	21	16	13	20	7	12
15	23	10	22	21	16	13	20	7	12
16	23	10	22	21	16	13	20	7	12
17	23	10	22	21	16	13	20	7	12
18	23	10	22	21	16	13	20	7	12
19	23	10	22	21	16	13	20	7	12
20	23	10	22	21	16	13	20	7	12

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	10	26	18	25	6	16	28	20	7
1	10	26	23	25	6	16	28	20	10
2	10	26	23	25	6	16	9	20	7
3	10	26	23	25	6	16	9	20	10
4	10	28	23	25	6	16	9	20	12
5	10	28	23	25	6	16	9	15	10
6	10	28	23	25	6	16	9	15	11
7	10	28	23	25	6	16	9	15	11
8	10	28	23	25	6	16	9	15	13
9	10	28	23	25	7	16	9	15	12
10	10	28	23	25	7	16	9	15	13
11	10	17	23	25	7	16	9	15	11
12	10	17	23	25	7	16	9	15	13
13	10	17	23	25	7	16	3	15	13
14	10	26	23	25	7	16	3	15	13
15	13	26	23	25	7	16	3	15	13
16	13	26	14	25	7	16	3	15	11
17	13	26	14	25	7	16	3	15	11
18	13	26	14	25	7	16	3	15	12
19	13	26	14	25	7	16	3	15	12
20	13	26	14	25	7	16	3	15	10
21	13	26	14	25	7	16	3	15	15
22	13	26	14	25	7	16	3	1	13
23	13	26	14	25	7	16	3	1	12
24	13	26	14	25	7	16	3	1	13
25	13	26	14	25	7	16	3	1	12
26	13	26	14	25	7	16	3	1	14
27	13	26	14	25	7	16	3	1	13
28	13	26	14	25	7	16	3	1	14
29	13	26	14	25	7	16	3	1	16
30	20	26	14	25	7	16	3	1	16
31	23	26	14	25	7	16	3	1	16
32	23	26	14	25	13	16	3	1	17
33	23	26	14	19	13	16	3	1	16
34	23	26	14	19	13	16	3	1	16
35	23	26	14	19	13	16	3	1	15
36	23	26	14	19	13	16	3	1	15
37	23	26	14	19	13	16	3	1	14
38	23	26	14	19	13	16	3	1	16
39	23	26	14	19	13	16	3	1	17
40	22	26	14	19	13	16	3	1	11
41	22	26	14	19	13	16	3	1	14
42	22	26	14	19	13	16	3	1	13
43	22	26	14	19	13	16	3	1	15
44	22	26	14	19	13	16	3	1	15
45	22	26	14	19	13	16	3	1	15
46	22	26	14	19	13	16	3	1	19
47	22	26	14	19	13	10	3	1	18
48	22	26	14	19	13	10	3	1	17
49	22	26	14	19	13	10	3	1	18
50	22	26	14	19	13	10	3	1	16
51	22	26	14	19	13	10	3	1	17
52	22	26	14	19	13	10	3	1	16
53	22	26	14	19	13	10	3	1	18
54	22	26	14	19	13	10	3	1	16
55	22	26	14	19	13	10	3	1	16
56	22	26	14	19	13	10	3	1	19
57	22	26	14	19	13	9	3	1	16
58	22	26	14	19	13	9	3	1	16
59	22	26	14	19	13	9	3	1	18
60	22	26	14	19	13	9	3	1	18
61	22	26	14	19	13	9	3	1	17
62	22	26	14	19	13	9	3	1	17
63	22	26	14	19	13	9	3	1	15
64	22	26	14	19	13	9	3	1	17
65	22	26	14	19	13	9	3	1	17
66	22	26	14	19	13	9	3	1	17
67	22	26	14	19	13	9	3	1	17
68	22	26	14	19	13	9	3	1	17
69	22	26	14	19	13	9	3	1	17
70	22	26	14	19	13	9	3	1	14
71	22	26	14	19	13	9	3	1	17
72	22	26	14	19	13	9	3	1	19
73	22	20	14	19	13	9	3	1	19
74	22	20	14	19	13	10	3	1	15
75	22	20	14	19	13	10	3	1	14
76	22	20	14	19	13	10	3	1	18
77	22	20	14	19	13	10	3	1	18
78	22	20	14	19	13	10	3	1	16
79	22	20	14	19	13	10	3	1	14
80	22	20	14	19	13	10	3	1	18
81	22	20	14	19	13	10	3	1	14
82	22	20	14	19	13	10	3	1	18
83	22	20	14	19	13	10	3	1	14
84	22	20	14	19	13	10	3	1	16
85	22	20	14	19	13	10	3	1	18
86	22	20	14	19	13	10	3	1	19
87	22	20	14	19	13	15	3	1	18
88	22	20	14	19	13	15	3	1	15
89	22	20	14	19	13	15	3	1	18
90	22	20	14	19	13	15	3	1	17
91	22	20	14	19	13	15	3	1	18
92	22	20	14	19	13	15	3	1	16
93	22	20	14	19	13	15	3	1	19
94	22	26	14	19	13	15	3	1	18
95	22	26	14	19	13	15	3	1	17
96	22	26	14	19	13	15	3	1	18
97	22	26	14	19	13	15	3	1	16
98	22	26	14	19	13	15	3	1	16
99	22	26	14	19	13	15	3	1	18
100	22	26	14	19	13	15	3	1	19

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	22	26	14	19	13	15	3	1	17
1	22	26	14	19	13	15	3	1	15
2	22	26	14	19	13	15	3	1	17
3	22	26	14	19	13	15	3	1	17
4	22	26	14	19	13	15	3	1	15
5	22	26	14	19	13	15	3	1	15
6	22	26	14	19	13	15	3	1	19
7	22	26	21	19	13	15	3	1	15
8	22	26	21	19	13	15	3	1	14
9	22	26	21	19	13	15	3	1	17
10	22	26	21	19	13	15	3	1	16
11	22	26	21	19	13	15	3	1	15
12	22	26	21	19	13	15	3	1	17
13	22	26	21	19	13	15	3	1	14
14	22	26	21	19	13	15	3	1	18
15	22	26	21	19	13	15	3	1	15
16	22	26	21	19	13	15	3	1	16
17	22	26	21	19	13	15	3	1	18
18	22	26	21	19	13	15	3	1	14
19	22	26	21	19	13	15	3	1	16
20	22	26	21	19	13	15	3	1	16
21	22	26	21	19	13	15	3	1	19
22	22	26	16	19	13	15	3	1	15
23	22	26	16	19	13	15	3	1	18
24	22	26	16	19	13	15	3	1	17
25	22	26	16	19	13	15	3	1	16
26	22	26	16	19	13	15	3	1	17
27	22	26	16	19	13	15	3	1	16
28	22	26	16	19	13	15	3	1	19
29	22	26	16	19	13	15	3	6	17
30	22	26	16	19	13	15	3	6	17
31	22	26	16	19	13	15	3	6	19
32	22	26	16	19	13	15	5	6	18
33	22	26	16	19	13	15	5	6	18
34	22	26	16	19	13	15	5	6	16
35	22	26	16	19	13	15	5	6	18
36	22	26	16	19	13	15	5	6	14
37	22	26	16	19	13	15	5	6	19
38	22	26	16	19	13	15	3	6	18
39	22	26	16	19	13	15	3	6	17
40	22	26	16	19	13	15	3	6	18
41	22	26	16	19	13	15	3	6	16
42	22	26	16	19	13	15	3	6	18
43	22	26	16	19	13	15	3	6	15
44	22	26	16	19	13	15	3	6	15
45	22	26	16	19	13	15	3	6	18
46	22	26	16	19	13	15	3	6	19
47	22	26	17	19	13	15	3	6	16
48	22	26	17	19	13	15	3	6	17
49	22	26	17	19	13	15	3	6	16
50	22	26	17	19	13	15	3	6	16
51	22	26	17	19	13	15	3	6	17
52	22	26	17	19	13	15	3	6	18
53	22	26	17	19	13	15	3	6	18
54	22	26	17	19	13	15	3	6	18
55	22	26	17	19	13	15	3	6	16
56	22	26	17	19	13	15	3	6	19
57	22	26	17	19	13	15	8	6	17
58	22	26	17	19	13	15	8	6	18
59	22	26	17	19	13	15	8	6	17
60	22	26	17	19	13	15	8	6	18
61	22	26	17	19	13	15	8	6	19
62	22	26	17	19	13	15	12	6	17
63	22	26	17	19	13	15	12	6	14
64	22	26	17	19	13	15	12	6	15
65	22	26	17	19	13	15	12	6	16
66	22	26	17	19	13	15	12	6	17
67	22	26	17	19	13	15	12	6	18
68	22	26	17	19	13	15	12	6	13
69	22	26	17	19	13	15	12	6	15
70	22	26	17	19	13	15	12	6	19
71	22	26	17	19	16	15	12	6	17
72	22	26	17	19	16	15	12	6	13
73	22	26	17	19	16	15	12	6	18
74	22	26	17	19	16	15	12	6	19
75	22	26	17	19	16	15	13	6	17
76	22	26	17	19	16	15	13	6	18
77	22	26	17	19	16	15	13	6	17
78	22	26	17	19	16	15	13	6	16
79	22	26	17	19	16	15	13	6	15
80	22	26	17	19	16	15	13	6	19
81	22	26	17	23	16	15	13	6	15
82	22	26	17	23	16	15	13	6	17
83	22	26	17	23	16	15	13	6	18
84	22	26	17	23	16	15	13	6	15
85	22	26	17	23	16	15	13	6	13
86	22	26	17	23	16	15	13	6	17
87	22	26	17	23	16	15	13	6	15
88	22	26	17	23	16	15	13	6	18
89	22	26	17	23	16	15	13	6	18
90	22	26	17	23	16	15	13	6	17
91	22	26	17	23	16	15	13	6	15
92	22	26	17	23	16	15	13	6	17
93	22	26	17	23	16	15	13	6	16
94	22	26	17	23	16	15	13	6	16
95	22	26	17	23	16	15	13	6	17
96	22	26	17	23	16	15	13	6	17
97	22	26	17	23	16	15	13	6	18
98	22	26	17	23	16	15	13	6	18
99	22	26	17	23	16	15	13	6	18
100	22	26	17	23	16	15	13	6	19

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	22	26	17	23	16	15	13	6	17
1	22	26	17	23	16	15	13	6	16
2	22	26	17	23	16	15	13	6	18
3	22	26	17	23	16	15	13	6	17
4	22	26	17	23	16	15	13	6	15
5	22	26	17	23	16	15	13	6	18
6	22	26	17	23	16	15	13	6	14
7	22	26	17	23	16	15	13	6	16
8	22	26	17	23	16	15	13	6	17
9	22	26	17	23	16	15	13	6	18
10	22	26	17	23	16	15	13	6	17
11	22	26	17	23	16	15	13	6	17
12	22	26	17	23	16	15	13	6	15
13	22	26	17	23	16	15	13	6	18
14	22	26	17	23	16	15	13	6	16
15	22	26	17	23	16	15	13	6	18
16	22	26	17	23	16	15	13	6	17
17	22	26	17	23	16	15	13	6	15
18	22	26	17	23	16	15	13	6	17
19	22	26	17	23	16	15	13	6	17
20	22	26	17	23	16	15	13	6	18
21	22	26	17	23	16	15	13	6	19
22	25	26	17	23	16	15	13	6	17
23	25	26	17	23	16	15	13	6	15
24	25	26	17	23	16	15	13	6	18
25	25	26	17	23	16	15	13	6	16
26	25	26	17	23	16	15	13	6	15
27	25	26	17	23	16	15	13	6	16
28	25	26	17	23	16	15	13	6	17
29	25	26	17	23	16	15	13	6	15
30	25	26	17	23	16	15	13	6	16
31	25	26	17	23	16	15	13	6	14
32	25	26	17	23	16	15	13	6	18
33	25	26	17	23	16	15	13	6	19
34	25	26	17	23	16	15	2	6	17
35	25	26	17	23	16	15	2	6	16
36	25	26	17	23	16	15	2	6	17
37	25	26	17	23	16	15	2	6	17
38	25	26	17	23	16	15	2	6	18
39	25	26	17	23	16	15	2	6	18
40	25	26	17	23	16	15	2	6	18
41	25	26	17	23	16	15	2	6	18
42	25	26	17	23	16	15	2	6	17
43	25	26	17	23	16	15	2	6	16
44	25	26	17	23	16	15	2	6	17
45	25	26	17	23	16	15	2	6	15
46	25	26	17	23	16	15	2	6	16
47	25	26	17	23	16	15	2	6	14
48	25	26	17	23	16	15	2	6	14
49	25	26	17	23	16	15	2	6	15
50	25	26	17	23	16	15	2	6	17
51	25	26	17	23	16	15	2	6	16
52	25	26	17	23	16	15	2	6	18
53	25	26	17	23	16	15	2	6	16
54	25	26	17	23	16	15	2	6	17
55	25	26	17	23	16	15	2	6	18
56	25	26	17	23	16	15	2	6	17
57	25	26	17	23	16	15	2	6	17
58	25	26	17	23	16	15	2	6	18
59	25	26	17	23	16	15	2	6	16
60	25	26	17	23	16	15	2	6	14
61	25	26	17	23	16	15	2	6	16
62	25	26	17	23	16	15	2	6	18
63	25	26	17	23	16	15	2	6	16
64	25	26	17	23	16	15	2	6	17
65	25	26	17	23	16	15	2	6	18
66	25	26	17	23	16	15	2	6	15
67	25	26	17	23	16	15	2	6	18
68	25	26	17	23	16	15	2	6	18
69	25	26	17	23	16	15	2	6	16
70	25	26	17	23	16	15	2	6	17
71	25	26	17	23	16	15	2	6	17
72	25	26	17	23	16	15	2	6	17
73	25	26	17	23	16	15	2	6	18
74	25	26	17	23	16	15	2	6	15
75	25	26	17	23	16	15	2	6	16
76	25	26	17	23	16	15	2	6	19
77	25	26	17	21	16	15	2	6	15
78	25	26	17	21	16	15	2	6	17
79	25	26	17	21	16	15	2	6	19
80	25	26	17	21	8	15	2	6	17
81	25	26	17	21	8	15	2	6	14
82	25	26	17	21	8	15	2	6	15
83	25	26	17	21	8	15	2	6	16
84	25	26	17	21	8	15	2	6	14
85	25	26	17	21	8	15	2	6	18
86	25	26	17	21	8	15	2	6	18
87	25	26	17	21	8	15	2	6	17
88	25	26	17	21	8	15	2	6	16
89	25	26	17	21	8	15	2	6	16
90	25	26	17	21	8	15	2	6	17
91	25	26	17	21	8	15	2	6	19
92	25	26	17	11	8	15	2	6	17
93	25	26	17	11	8	15	2	6	16
94	25	26	17	11	8	15	2	6	16
95	25	26	17	11	8	15	2	6	15
96	25	26	17	11	8	15	2	6	18
97	25	26	17	11	8	15	2	6	18
98	25	26	17	11	8	15	2	6	15
99	25	26	17	11	8	15	2	6	18
100	25	26	17	11	8	15	2	6	19

Iteracao	Valor 1	Valor 2	Valor 3	Valor 4	Valor 5	Valor 6	Valor 7	Valor 8	Custo
0	25	26	17	11	8	15	2	6	15
1	25	26	17	11	8	15	2	6	16
2	25	26	17	11	8	15	2	6	18
3	25	26	17	11	8	15	2	6	15
4	25	26	17	11	8	15	2	6	15
5	25	26	17	11	8	15	2	6	14
6	25	26	17	11	8	15	2	6	18
7	25	26	17	11	8	15	2	6	18
8	25	26	17	11	8	15	2	6	16
9	25	26	17	11	8	15	2	6	15
10	25	26	17	11	8	15	2	6	16
11	25	26	17	11	8	15	2	6	16
12	25	26	17	11	8	15	2	6	19
13	25	26	17	11	16	15	2	6	16
14	25	26	17	11	16	15	2	6	17
15	25	26	17	11	16	15	2	6	16
16	25	26	17	11	16	15	2	6	19
17	25	26	17	11	16	15	8	6	16
18	25	26	17	11	16	15	8	6	16
19	25	26	17	11	16	15	8	6	14
20	25	26	17	11	16	15	8	6	18
21	25	26	17	11	16	15	8	6	17
22	25	26	17	11	16	15	8	6	18
23	25	26	17	11	16	15	8	6	16
24	25	26	17	11	16	15	8	6	18
25	25	26	17	11	16	15	8	6	18
26	25	26	17	11	16	15	8	6	18
27	25	26	17	11	16	15	8	6	16
28	25	26	17	11	16	15	8	6	19
29	25	26	17	11	16	15	9	6	15
30	25	26	17	11	16	15	9	6	14
31	25	26	17	11	16	15	9	6	15
32	25	26	17	11	16	15	9	6	16
33	25	26	17	11	16	15	9	6	18
34	25	26	17	11	16	15	9	6	17
35	25	26	17	11	16	15	9	6	16
36	25	26	17	11	16	15	9	6	17
37	25	26	17	11	16	15	9	6	17
38	25	26	17	11	16	15	9	6	17
39	25	26	17	11	16	15	9	6	17
40	25	26	17	11	16	15	9	6	17
41	25	26	17	11	16	15	9	6	20
42	25	26	17	11	16	15	3	6	17
43	25	26	17	11	16	15	3	6	19
44	25	26	17	11	16	15	3	6	19
45	25	26	17	11	16	15	3	6	15
46	25	26	17	11	16	15	3	6	15
47	25	26	17	11	16	15	3	6	18
48	25	26	17	11	16	15	3	6	18
49	25	26	17	11	16	15	3	6	18
50	25	26	17	11	16	15	3	6	16
51	25	26	17	11	16	15	3	6	18
52	25	26	17	11	16	15	3	6	18
53	25	26	17	11	16	15	3	6	18
54	25	26	17	11	16	15	3	6	19
55	25	26	17	11	16	15	3	6	16
56	25	26	17	11	16	15	3	6	17
57	25	26	17	11	16	15	3	6	18
58	25	26	17	11	16	15	3	6	17
59	25	26	17	11	16	15	3	6	18
60	25	26	17	11	16	15	3	6	19
61	25	26	17	11	16	15	3	6	18
62	25	26	17	11	16	15	3	6	19
63	25	26	17	11	16	15	3	6	16
64	25	26	17	11	16	15	3	6	15
65	25	26	17	11	16	15	3	6	16
66	25	26	17	11	16	15	3	6	19
67	25	26	17	11	16	15	3	6	18
68	25	26	17	11	16	15	3	6	18
69	25	26	17	11	16	15	3	6	15
70	25	26	17	11	16	15	3	6	18
